Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
270984,2020-09-29 12:51:36,4400011257587661852,"fraud_Zboncak, Rowe and Murazik",shopping_net,2770.36,Marissa,Powell,F,474 Allen Haven,North Loup,NE,68859,41.4972,-98.7858,509,"Nurse, children's",1980-09-15,b8e3d675246941f47b3a5dff40aed974,1380459096,40.559582,-98.368333,0
271180,2020-09-29 14:10:06,4767265376804500,"fraud_Hartmann, Rowe and Hermann",travel,4933.81,Jennifer,Conner,F,4655 David Island,Dublin,PA,18917,40.375,-75.2045,2158,Transport planner,1961-06-19,713d46c097a7bf7e73e07cfb583eec9f,1380463806,41.228367,-75.777395,0
272138,2020-09-29 20:30:55,4048508450704760,"fraud_Langworth, Boehm and Gulgowski",shopping_net,2131.75,Cheryl,Melton,F,5053 Bell Crescent Apt. 255,Fullerton,NE,68638,41.36600000000001,-98.0054,1749,"Surveyor, mining",1973-05-07,984cc2dcffc7537cfaaa985250b73034,1380486655,42.047811,-97.408518,0
273327,2020-09-30 12:31:42,3558881852140592,fraud_Kozey-McDermott,travel,4515.08,Christopher,Holt,M,05597 Michael Spurs,Parks,AZ,86018,35.2563,-111.95,759,"Geologist, engineering",1957-03-28,204964b114b20728281ce678e2b7e37c,1380544302,35.628440999999995,-111.573407,0
273388,2020-09-30 13:14:39,4797297220948468262,fraud_Lemke-Gutmann,shopping_net,2843.07,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,1991-03-13,55ee4dec7dfec983a86725e2936724d6,1380546879,38.128245,-85.99475799999999,0
281048,2020-10-04 13:50:44,36153880429415,fraud_Lemke and Sons,travel,2129.9,Erik,Stevens,M,84033 Pitts Overpass,Lakeland,FL,33809,28.1762,-81.9591,237282,Plant breeder/geneticist,1949-10-13,f477231e5606fa282f641194a3eb36b6,1380894644,27.360475,-82.137019,0
284621,2020-10-05 17:40:53,375767678113375,fraud_Reichert-Weissnat,travel,3305.32,Christopher,Patterson,M,16744 Campbell Wall Apt. 372,Timberville,VA,22853,38.6476,-78.7717,4367,Waste management officer,1962-04-12,6f6fc058d9df9fd975e9d11329515fba,1380994853,39.084373,-79.64919,0
285583,2020-10-05 23:27:55,4497913965512794052,fraud_Ankunding-Carroll,travel,2768.66,Scott,Edwards,M,838 Amy Street Suite 107,Pembroke,NC,28372,34.6902,-79.1834,14783,Hospital doctor,1955-11-07,19076302ed093886b98452a79e22a097,1381015675,35.525965,-79.90978100000001,0
289051,2020-10-07 06:50:16,5501083170975659,fraud_Mante Group,misc_net,2419.54,Wayne,Payne,M,587 Bradley Inlet Suite 281,Cuyahoga Falls,OH,44223,41.1464,-81.5107,47772,Equities trader,1966-01-04,a01204522e98946a873385cef231470d,1381128616,40.735022,-81.766019,0
292174,2020-10-09 05:14:40,2576709887791552,fraud_Hudson-Grady,shopping_pos,3119.87,Joseph,Morgan,M,126 Underwood Drive,San Diego,CA,92128,33.0067,-117.069,1241364,Chartered public finance accountant,1959-08-05,49394c2e1414f4bf475ab654faa91acf,1381295680,32.341412,-116.10738700000002,0
293245,2020-10-09 18:53:55,6592243974328236,fraud_Donnelly PLC,misc_net,2522.05,Philip,Hart,M,97405 Vazquez Plains,Montgomery,AL,36111,32.3374,-86.2715,214703,"Chemist, analytical",1994-10-07,04e63c3c31da83ccd884299e30d93f4d,1381344835,32.894863,-86.905573,0
294744,2020-10-10 14:28:22,3501509250702469,fraud_Fisher Inc,shopping_net,2672.88,Frank,Anderson,M,0611 Stafford Valley Suite 504,Naples,FL,34112,26.1184,-81.7361,276002,"Programme researcher, broadcasting/film/video",1979-01-02,748c0af7a120eff74305c8090054482a,1381415302,26.508974,-81.380994,0
294871,2020-10-10 15:43:04,4400011257587661852,"fraud_Altenwerth, Cartwright and Koss",shopping_net,2196.45,Marissa,Powell,F,474 Allen Haven,North Loup,NE,68859,41.4972,-98.7858,509,"Nurse, children's",1980-09-15,776bfffce9bbe562b33adedeca96fd30,1381419784,41.046068,-99.506459,0
294948,2020-10-10 16:27:46,6011724471098086,"fraud_Swaniawski, Lowe and Robel",shopping_pos,2270.11,Ann,Lawson,F,144 Evans Islands Apt. 683,Burbank,WA,99323,46.1966,-118.9017,3684,Musician,1981-11-29,1661c6568fa1cf2813972a185f327388,1381422466,45.63293,-119.656278,0
295577,2020-10-10 22:57:03,30238755902988,fraud_Lynch Ltd,shopping_pos,2242.08,Danielle,Yu,F,5395 Colon Burgs Suite 037,Thrall,TX,76578,30.592,-97.2893,1766,Press sub,1976-01-02,a3ffa7429ea14f94065492dfbfa5336b,1381445823,30.852624,-97.279607,0
296061,2020-10-11 04:09:58,3514897282719543,fraud_Mohr Inc,shopping_pos,3487.37,Steven,Faulkner,M,841 Cheryl Centers Suite 115,Farmington,NY,14425,42.958,-77.3083,10717,Cytogeneticist,1952-10-13,956188a39786b033e04cf320603c3290,1381464598,42.068122,-77.232537,0
299837,2020-10-12 13:00:15,2285066385084291,fraud_Lemke and Sons,travel,3103.14,Richard,Brown,M,17819 Jose Mount Suite 657,Heidelberg,MS,39439,31.882,-88.9981,4573,"Exhibitions officer, museum/gallery",1988-02-15,67a51aac5af9e4d2a3bdffe8a11b1a77,1381582815,32.772316,-89.476651,0
300045,2020-10-12 14:23:35,4859525594182537,fraud_Mohr-Bayer,shopping_net,2621.46,Rebecca,Farley,F,383 Long Islands,Downsville,NY,13755,42.0716,-75.0152,1228,"Psychotherapist, child",1990-02-25,1ce7f8c558aa8be4d7e4016c8006cb0e,1381587815,42.732864,-75.091454,0
300424,2020-10-12 16:42:33,2235613922823698,fraud_Mohr Inc,shopping_pos,3224.39,Melissa,Mcclure,F,2027 Snyder Track,Manville,WY,82227,42.73,-104.7024,241,Educational psychologist,1980-12-16,6c38bcfd54d8f3ba7594e29b96807be2,1381596153,42.963629,-105.127173,0
300589,2020-10-12 17:42:06,3551217896304745,fraud_Little-Gleichner,travel,3404.91,Sara,Harris,F,597 Jenny Ford Apt. 543,Tupper Lake,NY,12986,44.232,-74.4905,6120,Chartered loss adjuster,1976-10-09,84bbe6a10b547bee2b9af87c7b2a8c0d,1381599726,44.893964,-73.902082,0
301539,2020-10-12 23:32:57,4048508450704760,fraud_Mohr-Bayer,shopping_net,4450.0,Cheryl,Melton,F,5053 Bell Crescent Apt. 255,Fullerton,NE,68638,41.36600000000001,-98.0054,1749,"Surveyor, mining",1973-05-07,82d9aff00cdb6e6a7f0e5f532e68f9b7,1381620777,42.335961,-98.997009,0
302906,2020-10-13 12:55:25,2283743876903625,fraud_Reichert-Weissnat,travel,7886.26,Shannon,Williams,F,9345 Spencer Junctions Suite 183,Alpharetta,GA,30009,34.077,-84.3033,165556,Prison officer,1997-12-27,874bbbf9350d05cc701062340520d28a,1381668925,33.666478999999995,-83.44666099999999,0
303337,2020-10-13 15:28:58,6011231546538393,fraud_Pouros-Conroy,shopping_pos,6111.78,Johnny,Bennett,M,321 Camacho Causeway,Boonton,NJ,7005,40.9115,-74.414,15269,"Psychologist, sport and exercise",1993-07-05,5cce8d2941d82e2d65e3635cea08c97c,1381678138,41.461943,-74.827069,0
305415,2020-10-14 14:22:59,3560318482131952,fraud_Hackett Group,travel,3422.77,William,Skinner,M,524 Wu Spurs Suite 894,Mount Hope,AL,35651,34.4793,-87.4769,1312,"Librarian, academic",1955-02-01,7b9280cd43096f6fa8ba27c7b1296516,1381760579,35.401234,-88.456513,0
306878,2020-10-15 12:40:19,373213026644490,"fraud_Hahn, Douglas and Schowalter",travel,4112.78,Bobby,Smith,M,3495 Williams Stream,San Diego,CA,92101,32.7185,-117.1593,1241364,Comptroller,1987-11-30,f1abffc1e0fb5e26aa6f76654411daf2,1381840819,33.216971,-117.616121,0
308638,2020-10-16 12:09:48,6011504998544485,fraud_Schmidt and Sons,shopping_net,2288.39,Ashley,Whitney,F,4038 Smith Avenue,Jones,AL,36749,32.5104,-86.8138,1089,Materials engineer,1971-11-02,9445306558ca7f2ec57369cdccd67f75,1381925388,31.656543,-86.71839200000001,0
310745,2020-10-17 13:55:11,639023984367,"fraud_Roob, Conn and Tremblay",shopping_pos,4198.4,Destiny,Lowe,F,79472 Stevens Trace Apt. 120,Hannawa Falls,NY,13647,44.6087,-74.9732,69,Chief Executive Officer,1991-06-05,97c020d2a16ecb9c50f7d7608a3ad2a5,1382018111,44.233134,-74.142543,0
316411,2020-10-19 16:44:01,3559679414981506,"fraud_Ritchie, Bradtke and Stiedemann",travel,5787.11,Olivia,Stephenson,F,292 Cassidy Oval,Lowville,NY,13367,43.7893,-75.4156,8830,Theme park manager,1991-03-29,106771cd23749f70ddf60c798a7f0871,1382201041,42.998751,-75.147391,0
316654,2020-10-19 18:11:49,3568255211412877,"fraud_Schroeder, Wolff and Hermiston",travel,12969.9,Timothy,Gomez,M,707 Anthony Causeway,Leo,IN,46765,41.2249,-85.0301,5341,Biomedical engineer,1994-11-24,3433e46c700a366392f7e0dc96505b13,1382206309,40.767099,-84.953818,0
319622,2020-10-20 17:31:17,374930071163758,"fraud_Okuneva, Schneider and Rau",shopping_pos,2411.63,Daniel,Escobar,M,61390 Hayes Port,Romulus,MI,48174,42.2203,-83.3583,31515,Police officer,1971-11-05,ef74b2aadeaf5210f8a04c5ad4ec2eca,1382290277,43.063432,-82.764578,0
320251,2020-10-20 21:36:58,30270432095985,"fraud_Roob, Conn and Tremblay",shopping_pos,5348.91,Lisa,Lin,F,908 Brooks Brook,Lomax,IL,61454,40.6761,-91.0391,725,Environmental consultant,1972-11-28,3720d8aaf44d8f112df0d0fdc738ab61,1382305018,39.846278000000005,-90.726273,0
323047,2020-10-22 14:46:51,3565996340207976,fraud_Kihn Inc,shopping_pos,2108.04,Warren,Daniels,M,23656 Harris Gardens Suite 698,El Paso,TX,79906,31.8092,-106.4247,749635,Market researcher,1973-01-21,01e778308254e5271380d0845daa73f8,1382453211,32.636365000000005,-107.012984,0
325709,2020-10-23 23:30:18,377026671291680,"fraud_Roob, Conn and Tremblay",shopping_pos,2075.86,Jackie,Davis,F,1898 Parker Fork Apt. 057,Redford,MO,63665,37.3272,-91.0243,241,Investment analyst,1974-10-27,9caf8729e9de700c86eebd1122b206ab,1382571018,38.20673,-90.827057,0
325979,2020-10-24 03:54:09,2256234701263057,fraud_Botsford Ltd,shopping_pos,2507.65,Christopher,Grimes,M,39631 Dunn Radial,Grantham,NH,3753,43.5103,-72.1334,2971,Charity fundraiser,1948-04-11,15244b2e0cb9196ec8d859c157016f26,1382586849,42.785321,-72.72381,0
326664,2020-10-24 14:24:57,4129767952109660,fraud_Pacocha-Bauch,shopping_pos,5920.5,Cheryl,Ballard,F,248 James Squares Apt. 838,Halstad,MN,56548,47.3551,-96.798,771,"Scientist, audiological",1972-06-14,79b8edbc1ebbfb693e0275a3b4d4b6a0,1382624697,46.971277,-97.438079,0
327373,2020-10-24 22:20:26,2576709887791552,fraud_Ankunding-Carroll,travel,8158.27,Joseph,Morgan,M,126 Underwood Drive,San Diego,CA,92128,33.0067,-117.069,1241364,Chartered public finance accountant,1959-08-05,0ae7839d1f490b5c7d2937dd364d0bb0,1382653226,33.424792,-116.191596,0
328850,2020-10-25 14:02:33,581686439828,fraud_Lemke-Gutmann,shopping_net,2537.28,Larry,House,M,911 Sabrina Trafficway,Cochranton,PA,16314,41.5205,-80.0573,5507,Retail merchandiser,1973-07-28,5e87c422a6637bd60c5b271fcfa86ec9,1382709753,41.243559000000005,-79.88604699999999,0
330072,2020-10-25 22:46:05,4155021259183870,"fraud_Schmeler, Bashirian and Price",shopping_net,3712.07,Renee,Parrish,F,174 Jennifer Meadow Apt. 467,Mountain Park,OK,73559,34.7032,-98.9591,540,Research scientist (life sciences),1983-10-12,7a7bb1e01c72529d5a28230ecacf2a08,1382741165,33.984790999999994,-99.049805,0
332317,2020-10-26 16:49:01,2231186809828225,fraud_Kessler Inc,travel,3280.68,Katherine,Pennington,F,73869 Connie Prairie,Vienna,GA,31092,32.0913,-83.7922,7420,Phytotherapist,1957-01-15,5dbc3dc47ea8f675338a1eeda741824b,1382806141,32.183637,-83.439222,0
332334,2020-10-26 16:54:33,6011381817520024,fraud_Gerlach Inc,shopping_net,2745.82,Kristen,Allen,F,8619 Lisa Manors Apt. 871,Lagrange,WY,82221,41.6423,-104.1974,635,Product/process development scientist,1973-07-13,de070a2a0c6a6d513ec25bc5ab5e30a2,1382806473,41.948701,-105.056688,0
332911,2020-10-26 20:21:33,3525590521269779,fraud_Predovic Inc,shopping_net,3372.11,Scott,Fuller,M,861 Karen Common,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,1984-07-20,69a82f07c9986e3e83aea032834134fb,1382818893,36.262908,-79.225511,0
335080,2020-10-27 13:56:53,3506592072985012,fraud_Mohr-Bayer,shopping_net,5757.51,Randy,Murphy,M,0356 Sarah Light,Ballwin,MO,63021,38.577,-90.5255,92608,"Engineer, communications",2001-07-26,8395a7a1afab9502ff9064118e784880,1382882213,39.206351,-90.645736,0
336596,2020-10-27 23:53:02,348253506557335,"fraud_Hahn, Douglas and Schowalter",travel,2927.35,Thomas,Gibson,M,32745 Silva Springs Suite 040,Grand Bay,AL,36541,30.4983,-88.3282,15647,Armed forces logistics/support/administrative officer,1948-03-22,6775b9b21b8d5a037cf94c57690a9ef6,1382917982,29.581919,-88.63720699999999,0
339225,2020-10-29 17:02:11,3583793405872580,fraud_Predovic Inc,shopping_net,3120.74,Beth,Lambert,F,6447 Johnson Estates Apt. 986,Roosevelt,OK,73564,34.847,-98.9836,551,Amenity horticulturist,1970-09-27,1ce1dca6b48ef360cb31e4e4c73e3d40,1383066131,34.723659000000005,-99.680177,0
340846,2020-10-30 15:14:51,580954173374,fraud_Little-Gleichner,travel,2316.15,Jessica,Benitez,F,31281 Thomas Inlet,Montrose,NY,10548,41.2496,-73.9446,3487,Race relations officer,1960-01-13,5316ac932a217a010f3569bc64e069d4,1383146091,41.745728,-74.82989,0
340949,2020-10-30 16:15:07,6011603272871604,fraud_Ebert-Daugherty,travel,2699.36,Robert,Holland,M,431 Tracy Expressway,Milner,GA,30257,33.141,-84.1759,4138,Field seismologist,1969-05-16,46852889a6e3c3e78a98c86f785f5ef3,1383149707,34.030419,-84.647563,0
341045,2020-10-30 17:07:14,3598304579370089,fraud_Block-Hauck,travel,4479.14,Vincent,Flowers,M,0189 Emily Prairie,Wichita,KS,67232,37.6395,-97.1714,409656,Heritage manager,1985-12-27,a6ab1368f7c24c2e54cf732e4c49ee4d,1383152834,37.995364,-98.061558,0
341409,2020-10-30 21:00:00,676245600876,"fraud_Ritchie, Bradtke and Stiedemann",travel,2567.97,Ashley,Blanchard,F,292 Lowe Dam Suite 858,West Palm Beach,FL,33417,26.7197,-80.1248,459921,Historic buildings inspector/conservation officer,1960-06-14,19278328b03ecc4e8853542845e2e267,1383166800,27.198052,-80.04978299999999,0
341867,2020-10-31 02:56:32,30343344410970,fraud_Sawayn PLC,shopping_pos,2754.93,Jacob,Dawson,M,663 Anna Plaza,Marienville,PA,16239,41.4622,-79.1306,4172,"Copywriter, advertising",1962-03-20,442be5230ecc5576f3a438115f4f3ada,1383188192,40.935056,-78.365207,0
343431,2020-10-31 22:36:06,4342532437704183,"fraud_Kunze, Larkin and Mayert",travel,3865.49,Kevin,Elliott,M,1852 Vincent Isle Suite 328,Newark Valley,NY,13811,42.2281,-76.1625,4354,Further education lecturer,1994-02-16,da1994695d1995a5f4a5a5ca12bf87ba,1383258966,42.466372,-75.858079,0
343445,2020-10-31 22:44:03,30561214688470,fraud_Predovic Inc,shopping_net,4082.08,Gina,Morrison,F,41851 Victor Drives Suite 219,Allentown,PA,18103,40.5891,-75.4645,166081,"Scientist, research (maths)",1998-10-01,355224ed74360f3c7916350179047182,1383259443,41.563426,-74.465053,0
344697,2020-11-01 13:01:49,639023984367,fraud_Mayert Group,shopping_pos,2532.44,Destiny,Lowe,F,79472 Stevens Trace Apt. 120,Hannawa Falls,NY,13647,44.6087,-74.9732,69,Chief Executive Officer,1991-06-05,64609f4f217ce115b803046f42166725,1383310909,44.046516,-75.736307,0
349315,2020-11-02 23:31:38,6554245334757802,"fraud_Monahan, Hermann and Johns",travel,4640.61,Monique,Robinson,F,07712 Marcus Divide Apt. 831,Laguna Hills,CA,92637,33.615,-117.7114,45303,Sales executive,1969-12-22,506a57dcd98d7a2796f0b4dea8be246c,1383435098,34.350722999999995,-117.789498,0
350381,2020-11-03 09:37:01,3592325941359225,"fraud_Swaniawski, Lowe and Robel",shopping_pos,3778.46,Ashley,Robinson,F,1007 Colton Forks,Hopewell,VA,23860,37.2876,-77.295,31970,Purchasing manager,1935-08-15,cc2650f9529d57a99d5b32cf0e5788d8,1383471421,36.683046,-77.570918,0
350681,2020-11-03 12:20:20,36078114201167,fraud_Ankunding-Carroll,travel,5936.8,Christopher,Horn,M,956 Sanchez Highway,Mallie,KY,41836,37.2692,-82.9161,798,Facilities manager,1926-06-26,4ef348c1c92f0cfb5dd64d3e90e691b6,1383481220,36.913914,-82.740922,0
350836,2020-11-03 13:20:46,30518196150127,fraud_Pfeffer and Sons,shopping_pos,2289.81,Karen,Sullivan,F,6313 Scott Trace,Rossville,IL,60963,40.3625,-87.6692,1807,"Buyer, retail",1975-06-02,bbc29568db8736a0372d51567e20d165,1383484846,40.440168,-88.533781,0
351776,2020-11-03 19:08:15,4450831335606294,fraud_Goyette Inc,shopping_net,2274.48,Donna,Davis,F,6760 Donovan Lakes,Clayton,OK,74536,34.5906,-95.38,1760,Occupational psychologist,1972-01-20,916cb4d8193260e178c559a737c7bed9,1383505695,35.40278,-95.315994,0
355112,2020-11-05 17:06:58,4560004149983868183,fraud_Jewess LLC,shopping_pos,2255.15,Stacy,Villegas,F,20581 Pena Walks,Colorado Springs,CO,80951,38.8881,-104.6556,525713,Museum/gallery exhibitions officer,1992-05-09,6448b3a64bd28d7844cec8ebc1a12b3b,1383671218,38.976119,-104.841288,0
357231,2020-11-06 20:43:52,3528231451607350,fraud_Satterfield-Lowe,travel,4439.93,Lauren,Moreno,F,83719 Wilson Shore,Heislerville,NJ,8324,39.224,-74.9942,526,Exercise physiologist,1940-09-06,2e16db29c8341cd52d8e864cd100be23,1383770632,39.502798,-75.931623,0
359220,2020-11-07 22:03:35,38295635583927,"fraud_Okuneva, Schneider and Rau",shopping_pos,2241.91,Candice,Brown,F,9412 Harris Mews,O Brien,TX,79539,33.3749,-99.8473,178,Warden/ranger,1983-06-14,fce1529f82ad89a7c2d6fba85c161306,1383861815,34.290513,-99.767731,0
360867,2020-11-08 15:13:06,4104312520615374,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,2377.61,Brooke,Rodriguez,F,901 Todd Gardens Apt. 466,Mountain Center,CA,92561,33.6401,-116.5567,1661,"Therapist, music",1988-09-19,a2c6157e8ba0d6fd17e60e2656b752f0,1383923586,34.387987,-115.647177,0
363885,2020-11-09 14:44:59,4538566639857,fraud_Satterfield-Lowe,travel,4394.68,Jerry,Kelly,M,3539 Mckenzie Stream,Fairview,NJ,7022,40.817,-74.0,13835,"Programmer, multimedia",1967-05-28,41e7de3ed8a7991177a57bed511a9597,1384008299,41.075374,-74.339301,0
364979,2020-11-09 21:06:12,4933461930348832,fraud_Conroy Ltd,shopping_pos,2154.75,Richard,Carter,M,5097 Martin Ridges,Minneapolis,MN,55403,44.9673,-93.2828,1022298,Chemical engineer,1976-09-29,591c735fe1be5056939a7db39dcf2edd,1384031172,44.66426,-93.855566,0
367026,2020-11-10 13:38:55,3506592072985012,fraud_Botsford Ltd,shopping_pos,2259.49,Randy,Murphy,M,0356 Sarah Light,Ballwin,MO,63021,38.577,-90.5255,92608,"Engineer, communications",2001-07-26,9f416e6d91cb4f7d1baa2effdacbd5e3,1384090735,39.010039,-91.087404,0
367279,2020-11-10 15:16:03,4364010865167176,fraud_Friesen Inc,shopping_pos,4093.22,Gary,Martinez,M,03512 Jackson Ports,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,1997-03-12,b69b7468ac1cb4202932a45cd4072f40,1384096563,39.001156,-119.291389,0
371558,2020-11-12 20:55:29,4897067971111209737,fraud_Jacobi and Sons,shopping_pos,2088.89,Randy,Wood,M,542 Howe Mission Apt. 092,Port Richey,FL,34668,28.3011,-82.6927,42619,Environmental education officer,1975-10-07,6cfa881f41b99727266bc459c6876bda,1384289729,28.564361,-81.920209,0
374862,2020-11-14 16:46:20,375082648741747,fraud_Kuhic LLC,shopping_net,2546.9,Shannon,Bell,F,2918 David Spurs,Georgetown,MN,56546,47.0999,-96.727,346,"Research officer, trade union",1976-12-14,0a7272df2b6434385af33a90e561b642,1384447580,46.483005,-96.130555,0
379589,2020-11-16 12:58:40,4266200684857219,fraud_Thiel Ltd,travel,4344.58,Joshua,Bryant,M,5452 Patricia Inlet Apt. 280,Nelson,NE,68961,40.201,-98.0684,732,Television/film/video producer,1956-12-13,fbcbc5005b0b4d33e117ff7582a3a8a3,1384606720,40.46735,-97.553416,0
380258,2020-11-16 17:10:01,372509258176510,"fraud_Reichel, Bradtke and Blanda",travel,7343.29,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438,42.9147,-83.4845,6951,Learning disability nurse,1985-06-18,0edaa5d1dcf035848c0990143d70aad6,1384621801,43.883589,-83.524443,0
381020,2020-11-16 21:37:04,4836998673805450,fraud_Gislason Group,travel,2956.31,Susan,Hardy,F,516 Brown Parks,Manistique,MI,49854,46.0062,-86.2555,6469,Trade mark attorney,1979-04-12,e3311fe1b237bb2a1c605d809afb883e,1384637824,45.378123,-85.354697,0
383271,2020-11-17 15:56:07,3552581383553463,"fraud_Hartmann, Rowe and Hermann",travel,2532.98,Jonathan,Castro,M,200 Christie Mills Apt. 307,Andrews,NC,28901,35.1959,-83.8228,5354,Retail buyer,1965-04-13,70d3c8b1c66d2656e3c80a1b548982a4,1384703767,36.087087,-84.82016999999999,0
383460,2020-11-17 17:13:10,4797297220948468262,fraud_Jast-McDermott,shopping_pos,3123.9,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,1991-03-13,578d726753e6afdf245e643e9838f6f0,1384708390,39.775831,-86.963014,0
384831,2020-11-18 06:39:28,3502377050801561,fraud_Stoltenberg-Beatty,shopping_pos,2665.91,Kathleen,Martin,F,659 Nicole Cove Suite 560,New Waverly,TX,77358,30.5354,-95.4532,4993,"Scientist, biomedical",1948-11-30,376605876f86f9e7fb1c6cb6def83ee9,1384756768,30.337542,-95.441516,0
388676,2020-11-20 14:54:02,371284100299909,"fraud_Willms, Kris and Bergnaum",shopping_pos,2156.67,Hannah,Thomas,F,1004 Willis Pass,Hedley,TX,79237,34.8698,-100.6806,513,Early years teacher,1976-05-24,1e45101d2b87013ceac69af9bb66d528,1384959242,34.735234000000005,-101.587557,0
388747,2020-11-20 15:48:29,376656886990758,fraud_Fritsch LLC,travel,3607.05,Richard,Vance,M,169 Shelia Knoll Suite 753,Zavalla,TX,75980,31.1569,-94.3871,2836,"Designer, jewellery",1985-12-03,9c595f2039a89426394368258b63c41c,1384962509,31.254567,-94.10582,0
390864,2020-11-21 18:53:46,4826655832045236,"fraud_Medhurst, Labadie and Gottlieb",travel,3075.48,Tami,Forbes,F,5204 Robinson Plaza Suite 897,Barnstable,MA,2630,41.6983,-70.3001,1850,Counselling psychologist,1963-12-29,dde1afe6aef2d43ed066623d3212b8ad,1385060026,42.182974,-69.706664,0
393385,2020-11-22 19:26:05,3567879740649740,"fraud_Larson, Quitzon and Spencer",travel,2854.64,Tanya,Williams,F,566 Megan Well,Brownville,NY,13615,44.0577,-76.0196,1271,"Producer, radio",1958-08-14,943e1369c24f96c98f6d1510348b6a69,1385148365,44.666457,-75.993574,0
395365,2020-11-23 12:59:46,30235268718158,"fraud_Weimann, Kuhic and Beahan",shopping_pos,2893.11,Kenneth,Doyle,M,8614 Reed Glen,West Harrison,NY,10604,41.0592,-73.7395,11250,Lexicographer,1977-08-16,4866e3e77d9e8dbfe9f42c5bd37f8003,1385211586,41.398461,-73.19267099999999,0
396716,2020-11-23 21:07:03,4797297220948468262,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,2273.62,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,1991-03-13,f3b329c6892bf9447181c59db3c5464f,1385240823,38.109875,-86.295785,0
396870,2020-11-23 22:07:22,30235268718158,fraud_Lesch Ltd,shopping_pos,2761.28,Kenneth,Doyle,M,8614 Reed Glen,West Harrison,NY,10604,41.0592,-73.7395,11250,Lexicographer,1977-08-16,7101a0e20b049eede413bfa23a35b7a7,1385244442,40.251632,-73.756527,0
398445,2020-11-24 12:34:02,6011504998544485,"fraud_Baumbach, Hodkiewicz and Walsh",shopping_pos,2659.44,Ashley,Whitney,F,4038 Smith Avenue,Jones,AL,36749,32.5104,-86.8138,1089,Materials engineer,1971-11-02,49b0b2bdf6d8013292441e011467e24d,1385296442,32.987815999999995,-86.796334,0
399158,2020-11-24 17:07:59,2283743876903625,fraud_Ankunding-Carroll,travel,3719.96,Shannon,Williams,F,9345 Spencer Junctions Suite 183,Alpharetta,GA,30009,34.077,-84.3033,165556,Prison officer,1997-12-27,c69025d76faf78e0136bfe832aa8c5c2,1385312879,34.985799,-84.537275,0
400011,2020-11-24 22:54:15,6535328428560433,fraud_Kovacek Ltd,travel,9410.41,Michelle,Beck,F,2887 Olson Road Suite 439,Minneapolis,MN,55428,45.0632,-93.3811,1022298,Analytical chemist,1967-10-28,b7a9fa52534a9afcaf4d17d729339654,1385333655,44.195384,-93.666772,0
400172,2020-11-24 23:55:46,4642894980163,"fraud_McLaughlin, Armstrong and Koepp",travel,2926.67,Eddie,Mendez,M,1831 Faith View Suite 653,Clarinda,IA,51632,40.7491,-95.038,7297,IT trainer,1990-07-13,3499ca2ea37ea0d4c39731a247890bb8,1385337346,40.121782,-94.335006,0
400839,2020-11-25 12:56:36,630451534402,fraud_Jacobi and Sons,shopping_pos,2212.54,Rachel,Daniels,F,561 Little Plain Apt. 738,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,1972-06-12,f59d34c46b8da9fc2a3e843cbe52516a,1385384196,47.228259,-87.264707,0
401409,2020-11-25 20:46:03,60416207185,fraud_Pouros-Haag,shopping_pos,3437.46,Mary,Diaz,F,9886 Anita Drive,Fort Washakie,WY,82514,43.0048,-108.8964,1645,Information systems manager,1986-02-17,0dc0bbf62ad83e2844c1424dd548baf1,1385412363,43.022693,-109.746267,0
401463,2020-11-25 21:32:03,4383521454815,"fraud_Swaniawski, Lowe and Robel",shopping_pos,3181.9,John,Robertson,M,209 Austin Stream Apt. 231,Indianapolis,IN,46290,39.9347,-86.1633,910148,Academic librarian,1987-09-22,de346ee4fe790bbbd430c814e65068bb,1385415123,40.816513,-85.962822,0
401632,2020-11-25 23:26:58,6011492816282597,fraud_Little-Gleichner,travel,3359.23,Gary,Barnes,M,2970 Flores Brooks,Smackover,AR,71762,33.3398,-92.7442,2501,Financial adviser,1986-06-11,293fd89578362df1b13f626f371eecfa,1385422018,33.18582,-93.121264,0
404128,2020-11-27 12:37:21,4260059589824237,"fraud_Douglas, DuBuque and McKenzie",travel,5056.21,Aaron,Rogers,M,969 Huerta Path Apt. 270,Valentine,NE,69201,42.8062,-100.6215,4005,Network engineer,1945-03-15,79794ef308bd44cff390320de170c015,1385555841,42.521516,-100.561151,0
